subject_folder	mapping_participant	mapping_file	trial_index	block	trial_in_block	trigger	category	mapped_path	exact_image_path	image_found	is_repeat	expected_presentations_for_trigger	eeg_sample	eeg_time_ms	timing_source	timing_status	csv_available	csv_order_match	epoch_valid	artifact_peak_uv	artifact_status
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	131	7	11	1138	ping-pong_table	images_THINGS/object_images/ping-pong_table/ping-pong_table_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/ping-pong_table/ping-pong_table_10s.jpg	True	False	1	1022811	1780909834798.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	38.245239	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	132	7	12	1113	firetruck	images_THINGS/object_images/firetruck/firetruck_04s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/firetruck/firetruck_04s.jpg	True	False	1	1025824	1780909840825.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	38.962753	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	133	7	13	1021	tea	images_THINGS/object_images/tea/tea_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/tea/tea_10s.jpg	True	False	1	1028842	1780909846861.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	66.911682	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	134	7	14	1023	wolf	images_THINGS/object_images/wolf/wolf_12n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/wolf/wolf_12n.jpg	True	True	2	1031745	1780909852667.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	39.040096	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	135	7	15	1093	duckling	images_THINGS/object_images/duckling/duckling_25s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/duckling/duckling_25s.jpg	True	False	1	1034856	1780909858889.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	108.763420	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	136	7	16	1146	cheesecake	images_THINGS/object_images/cheesecake/cheesecake_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/cheesecake/cheesecake_06s.jpg	True	False	1	1037793	1780909864764.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	58.660480	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	137	7	17	1045	goose	images_THINGS/object_images/goose/goose_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/goose/goose_08s.jpg	True	True	2	1040801	1780909870780.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	32.214691	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	138	7	18	1156	coconut	images_THINGS/object_images/coconut/coconut_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/coconut/coconut_08s.jpg	True	False	1	1043713	1780909876604.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	118.393616	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	139	7	19	1058	loveseat	images_THINGS/object_images/loveseat/loveseat_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/loveseat/loveseat_10s.jpg	True	False	1	1046601	1780909882381.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	61.579735	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	140	7	20	1055	seagull	images_THINGS/object_images/seagull/seagull_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/seagull/seagull_11s.jpg	True	False	1	1049591	1780909888361.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	54.138130	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	141	8	1	1056	leggings	images_THINGS/object_images/leggings/leggings_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/leggings/leggings_02s.jpg	True	False	1	1062098	1780909913375.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	54.614811	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	142	8	2	1054	bathtub	images_THINGS/object_images/bathtub/bathtub_18s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/bathtub/bathtub_18s.jpg	True	False	1	1065046	1780909919271.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	29.870697	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	143	8	3	1034	bracelet1	images_THINGS/object_images/bracelet1/bracelet1_18s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/bracelet1/bracelet1_18s.jpg	True	False	1	1068139	1780909925458.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	87.569160	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	144	8	4	1003	shorts	images_THINGS/object_images/shorts/shorts_14s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/shorts/shorts_14s.jpg	True	False	1	1071233	1780909931646.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	54.967930	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	145	8	5	1078	sea_urchin	images_THINGS/object_images/sea_urchin/sea_urchin_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sea_urchin/sea_urchin_08s.jpg	True	False	1	1074337	1780909937854.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	37.117901	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	146	8	6	1105	gorilla	images_THINGS/object_images/gorilla/gorilla_19s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/gorilla/gorilla_19s.jpg	True	False	1	1077364	1780909943909.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	100.092552	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	147	8	7	1129	workbench	images_THINGS/object_images/workbench/workbench_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/workbench/workbench_07s.jpg	True	True	2	1080288	1780909949757.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	22.148563	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	148	8	8	1088	slipper	images_THINGS/object_images/slipper/slipper_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/slipper/slipper_02s.jpg	True	False	1	1083233	1780909955647.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	26.328827	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	149	8	9	1102	crab	images_THINGS/object_images/crab/crab_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/crab/crab_02s.jpg	True	False	1	1086274	1780909961730.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	32.574703	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	150	8	10	1033	helmet	images_THINGS/object_images/helmet/helmet_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/helmet/helmet_11s.jpg	True	False	1	1089381	1780909967944.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	57.384842	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	151	8	11	1141	peach	images_THINGS/object_images/peach/peach_09n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/peach/peach_09n.jpg	True	False	1	1092430	1780909974042.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	39.130070	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	152	8	12	1130	showerhead	images_THINGS/object_images/showerhead/showerhead_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/showerhead/showerhead_05s.jpg	True	True	2	1095381	1780909979945.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	98.010986	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	153	8	13	1150	chick	images_THINGS/object_images/chick/chick_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/chick/chick_10s.jpg	True	True	2	1098405	1780909985993.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	29.909153	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	154	8	14	1145	rocking_chair	images_THINGS/object_images/rocking_chair/rocking_chair_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/rocking_chair/rocking_chair_07s.jpg	True	True	2	1101450	1780909992084.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	26.112545	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	155	8	15	1094	onion	images_THINGS/object_images/onion/onion_03n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/onion/onion_03n.jpg	True	False	1	1104482	1780909998147.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	45.286419	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	156	8	16	1153	donut	images_THINGS/object_images/donut/donut_15s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/donut/donut_15s.jpg	True	False	1	1107596	1780910004376.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	27.509924	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	157	8	17	1027	memory_stick	images_THINGS/object_images/memory_stick/memory_stick_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/memory_stick/memory_stick_08s.jpg	True	False	2	1110517	1780910010217.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	55.880970	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	158	8	18	1014	shark	images_THINGS/object_images/shark/shark_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/shark/shark_07s.jpg	True	False	1	1113614	1780910016411.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	33.890610	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	159	8	19	1025	llama	images_THINGS/object_images/llama/llama_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/llama/llama_05s.jpg	True	False	1	1116672	1780910022528.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	91.279793	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	160	8	20	1148	broccoli	images_THINGS/object_images/broccoli/broccoli_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/broccoli/broccoli_09s.jpg	True	False	1	1119700	1780910028584.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	38.133671	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	161	9	1	1147	lemonade	images_THINGS/object_images/lemonade/lemonade_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/lemonade/lemonade_01b.jpg	True	True	2	1132241	1780910053668.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	38.947166	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	162	9	2	1083	shirt	images_THINGS/object_images/shirt/shirt_03s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/shirt/shirt_03s.jpg	True	False	1	1135233	1780910059653.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	41.366318	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	163	9	3	1041	octopus	images_THINGS/object_images/octopus/octopus_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/octopus/octopus_09s.jpg	True	False	1	1138303	1780910065793.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	55.698494	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	164	9	4	1018	coffee	images_THINGS/object_images/coffee/coffee_15s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/coffee/coffee_15s.jpg	True	False	1	1141220	1780910071627.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	37.636734	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	165	9	5	1136	snake	images_THINGS/object_images/snake/snake_16n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/snake/snake_16n.jpg	True	False	1	1144167	1780910077522.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	61.869629	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	166	9	6	1044	raccoon	images_THINGS/object_images/raccoon/raccoon_08n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/raccoon/raccoon_08n.jpg	True	False	1	1147111	1780910083410.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	41.755341	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	167	9	7	1027	memory_stick	images_THINGS/object_images/memory_stick/memory_stick_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/memory_stick/memory_stick_08s.jpg	True	True	2	1150115	1780910089418.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	31.450188	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	168	9	8	1128	toad	images_THINGS/object_images/toad/toad_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/toad/toad_01b.jpg	True	False	1	1153024	1780910095237.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	33.084362	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	169	9	9	1043	ostrich	images_THINGS/object_images/ostrich/ostrich_15s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/ostrich/ostrich_15s.jpg	True	False	1	1156066	1780910101321.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	30.220020	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	170	9	10	1099	tricycle	images_THINGS/object_images/tricycle/tricycle_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/tricycle/tricycle_12s.jpg	True	False	1	1159048	1780910107286.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	42.417519	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	171	9	11	1117	hamster	images_THINGS/object_images/hamster/hamster_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/hamster/hamster_07s.jpg	True	False	1	1161936	1780910113063.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	23.439024	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	172	9	12	1030	puffin	images_THINGS/object_images/puffin/puffin_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/puffin/puffin_02s.jpg	True	False	1	1164836	1780910118863.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	31.248571	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	173	9	13	1080	camcorder	images_THINGS/object_images/camcorder/camcorder_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/camcorder/camcorder_07s.jpg	True	False	1	1167850	1780910124891.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	26.039860	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	174	9	14	1070	dragonfly	images_THINGS/object_images/dragonfly/dragonfly_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/dragonfly/dragonfly_10s.jpg	True	False	1	1170846	1780910130884.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	51.573990	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	175	9	15	1007	mirror	images_THINGS/object_images/mirror/mirror_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/mirror/mirror_08s.jpg	True	False	1	1173807	1780910136807.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	21.439825	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	176	9	16	1059	zucchini	images_THINGS/object_images/zucchini/zucchini_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/zucchini/zucchini_02s.jpg	True	True	2	1176713	1780910142619.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	22.015181	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	177	9	17	1158	bulldozer	images_THINGS/object_images/bulldozer/bulldozer_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/bulldozer/bulldozer_06s.jpg	True	False	1	1179685	1780910148563.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	25.162333	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	178	9	18	1051	yacht	images_THINGS/object_images/yacht/yacht_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/yacht/yacht_05s.jpg	True	True	2	1182789	1780910154772.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	26.032982	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	179	9	19	1076	groundhog	images_THINGS/object_images/groundhog/groundhog_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/groundhog/groundhog_01b.jpg	True	False	1	1185834	1780910160863.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	51.703415	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	180	9	20	1122	webcam	images_THINGS/object_images/webcam/webcam_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/webcam/webcam_08s.jpg	True	False	1	1188896	1780910166987.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	23.892994	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	181	10	1	1052	wallpaper	images_THINGS/object_images/wallpaper/wallpaper_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/wallpaper/wallpaper_01b.jpg	True	True	2	1202004	1780910193204.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	43.770378	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	182	10	2	1142	piglet	images_THINGS/object_images/piglet/piglet_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/piglet/piglet_07s.jpg	True	False	1	1204972	1780910199140.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	26.444284	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	183	10	3	1064	fly	images_THINGS/object_images/fly/fly_17s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/fly/fly_17s.jpg	True	False	1	1208000	1780910205197.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	47.132706	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	184	10	4	1060	squirrel	images_THINGS/object_images/squirrel/squirrel_12n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/squirrel/squirrel_12n.jpg	True	True	2	1210960	1780910211119.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	39.669369	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	185	10	5	1048	sombrero	images_THINGS/object_images/sombrero/sombrero_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sombrero/sombrero_11s.jpg	True	False	1	1214034	1780910217266.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	29.168156	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	186	10	6	1009	papaya	images_THINGS/object_images/papaya/papaya_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/papaya/papaya_08s.jpg	True	False	1	1217037	1780910223273.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	22.271065	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	187	10	7	1072	blackberry	images_THINGS/object_images/blackberry/blackberry_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/blackberry/blackberry_08s.jpg	True	False	1	1220155	1780910229509.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	20.335405	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	188	10	8	1089	unicycle	images_THINGS/object_images/unicycle/unicycle_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/unicycle/unicycle_08s.jpg	True	False	1	1223155	1780910235510.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	23.058065	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	189	10	9	1075	filing_cabinet	images_THINGS/object_images/filing_cabinet/filing_cabinet_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/filing_cabinet/filing_cabinet_10s.jpg	True	False	1	1226047	1780910241294.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	22.654736	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	190	10	10	1029	sheep	images_THINGS/object_images/sheep/sheep_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sheep/sheep_06s.jpg	True	False	1	1228981	1780910247162.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	52.435478	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	191	10	11	1069	rollerblade	images_THINGS/object_images/rollerblade/rollerblade_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/rollerblade/rollerblade_05s.jpg	True	False	1	1231873	1780910252947.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	43.414806	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	192	10	12	1126	helicopter	images_THINGS/object_images/helicopter/helicopter_20s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/helicopter/helicopter_20s.jpg	True	True	2	1234925	1780910259051.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	70.030006	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	193	10	13	1019	videocassette	images_THINGS/object_images/videocassette/videocassette_07n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/videocassette/videocassette_07n.jpg	True	False	1	1237813	1780910264828.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	99.178581	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	194	10	14	1005	ottoman	images_THINGS/object_images/ottoman/ottoman_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/ottoman/ottoman_05s.jpg	True	False	1	1240928	1780910271057.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	31.343212	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	195	10	15	1116	praying_mantis	images_THINGS/object_images/praying_mantis/praying_mantis_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/praying_mantis/praying_mantis_08s.jpg	True	False	1	1244036	1780910277274.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	33.621128	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	196	10	16	1022	shoe	images_THINGS/object_images/shoe/shoe_01s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/shoe/shoe_01s.jpg	True	False	1	1247060	1780910283322.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	29.874788	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	197	10	17	1066	giraffe	images_THINGS/object_images/giraffe/giraffe_17s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/giraffe/giraffe_17s.jpg	True	False	1	1250167	1780910289537.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	82.595802	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	198	10	18	1004	dalmatian	images_THINGS/object_images/dalmatian/dalmatian_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/dalmatian/dalmatian_02s.jpg	True	False	1	1253205	1780910295613.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	28.641256	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	199	10	19	1157	barnacle	images_THINGS/object_images/barnacle/barnacle_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/barnacle/barnacle_11s.jpg	True	True	2	1256091	1780910301385.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	21.480923	pass
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	200	10	20	1024	lab_coat	images_THINGS/object_images/lab_coat/lab_coat_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/lab_coat/lab_coat_08s.jpg	True	False	1	1259173	1780910307550.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	22.650009	pass
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	1	1	1	1096	beaver	images_THINGS/object_images/beaver/beaver_13n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/beaver/beaver_13n.jpg	True	False	1	548721	1780920996119.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	20.912357	pass
